"50001",29.8782846512725,"50007"
"50001",31.2942954825354,"50023"
"50001",31.5439950732178,"50021"
"50001",38.4012478410201,"50017"
"50001",41.1037652726979,"50027"
"50001",46.7137897732644,"50015"
"50001",53.8155539181191,"50013"
"50001",58.3250798781709,"50011"
"50001",59.2408863288679,"50005"
"50001",68.828154190283,"50003"
"50001",70.4404884478621,"50019"
"50001",74.4264623031258,"50025"
"50001",84.4477967844373,"50009"
"50003",20.1166502926135,"50025"
"50003",37.8712643371381,"50021"
"50003",46.2840917177542,"50027"
"50003",68.828154190283,"50001"
"50003",76.5176354029638,"50017"
"50003",89.2498895829726,"50023"
"50003",98.5033852440793,"50007"
"50003",110.887407794835,"50015"
"50003",110.888886385835,"50005"
"50003",122.413740470206,"50013"
"50003",126.40145154516,"50011"
"50003",131.069472316357,"50019"
"50003",135.377070687427,"50009"
"50005",25.6800496928728,"50009"
"50005",25.7777249059848,"50019"
"50005",27.535680697065,"50015"
"50005",27.9755844990422,"50023"
"50005",34.5906498498926,"50017"
"50005",47.2602564963797,"50007"
"50005",47.55649394301,"50011"
"50005",59.2408863288679,"50001"
"50005",62.8039709565632,"50013"
"50005",65.3402440483004,"50027"
"50005",76.6832638000691,"50021"
"50005",105.927018506485,"50025"
"50005",110.888886385835,"50003"
"50007",23.4622317507037,"50015"
"50007",26.138904346968,"50023"
"50007",26.1463173455515,"50013"
"50007",28.6356682936198,"50011"
"50007",29.8782846512725,"50001"
"50007",46.9260386969699,"50017"
"50007",47.2602564963797,"50005"
"50007",47.6041822789123,"50019"
"50007",60.8117040715504,"50021"
"50007",64.8128789974425,"50027"
"50007",68.290494172918,"50009"
"50007",98.5033852440793,"50003"
"50007",102.51852683614,"50025"
"50009",25.6800496928728,"50005"
"50009",26.4529123127862,"50019"
"50009",45.2761897975008,"50015"
"50009",53.1928893188856,"50023"
"50009",58.44439002558,"50011"
"50009",58.8978423787132,"50017"
"50009",68.290494172918,"50007"
"50009",77.1103926529929,"50013"
"50009",84.4477967844373,"50001"
"50009",89.2823150590773,"50027"
"50009",102.109640556762,"50021"
"50009",128.855006667911,"50025"
"50009",135.377070687427,"50003"
"50011",19.579388898379,"50013"
"50011",22.1031083538952,"50015"
"50011",28.6356682936198,"50007"
"50011",32.2927501599701,"50019"
"50011",42.9672409143459,"50023"
"50011",47.55649394301,"50005"
"50011",58.3250798781709,"50001"
"50011",58.44439002558,"50009"
"50011",64.8347976677524,"50017"
"50011",88.5395344403664,"50021"
"50011",89.2046218356597,"50027"
"50011",126.40145154516,"50003"
"50011",128.859779702647,"50025"
"50013",19.579388898379,"50011"
"50013",26.1463173455515,"50007"
"50013",35.2971357605377,"50015"
"50013",49.8398235625132,"50023"
"50013",51.4542979530248,"50019"
"50013",53.8155539181191,"50001"
"50013",62.8039709565632,"50005"
"50013",71.8001266134125,"50017"
"50013",77.1103926529929,"50009"
"50013",85.3558592046845,"50021"
"50013",90.9167688588883,"50027"
"50013",122.413740470206,"50003"
"50013",127.902940004107,"50025"
"50015",22.1031083538952,"50011"
"50015",22.7453393779718,"50023"
"50015",23.4622317507037,"50007"
"50015",24.5369915814796,"50019"
"50015",27.535680697065,"50005"
"50015",35.2971357605377,"50013"
"50015",43.5398432283156,"50017"
"50015",45.2761897975008,"50009"
"50015",46.7137897732644,"50001"
"50015",70.1931351351132,"50027"
"50015",73.3917611486051,"50021"
"50015",110.887407794835,"50003"
"50015",110.918838473728,"50025"
"50017",22.2130328258003,"50023"
"50017",30.7499386935463,"50027"
"50017",34.5906498498926,"50005"
"50017",38.4012478410201,"50001"
"50017",43.5398432283156,"50015"
"50017",44.3174826798714,"50021"
"50017",46.9260386969699,"50007"
"50017",57.3023508281306,"50019"
"50017",58.8978423787132,"50009"
"50017",64.8347976677524,"50011"
"50017",71.5286348833161,"50025"
"50017",71.8001266134125,"50013"
"50017",76.5176354029638,"50003"
"50019",24.5369915814796,"50015"
"50019",25.7777249059848,"50005"
"50019",26.4529123127862,"50009"
"50019",32.2927501599701,"50011"
"50019",42.1058944547687,"50023"
"50019",47.6041822789123,"50007"
"50019",51.4542979530248,"50013"
"50019",57.3023508281306,"50017"
"50019",70.4404884478621,"50001"
"50019",87.3337345426672,"50027"
"50019",94.5942930994086,"50021"
"50019",128.490682939026,"50025"
"50019",131.069472316357,"50003"
"50021",22.3613465928066,"50027"
"50021",31.5439950732178,"50001"
"50021",37.8712643371381,"50003"
"50021",43.3288434711533,"50025"
"50021",44.3174826798714,"50017"
"50021",52.489221297137,"50023"
"50021",60.8117040715504,"50007"
"50021",73.3917611486051,"50015"
"50021",76.6832638000691,"50005"
"50021",85.3558592046845,"50013"
"50021",88.5395344403664,"50011"
"50021",94.5942930994086,"50019"
"50021",102.109640556762,"50009"
"50023",22.2130328258003,"50017"
"50023",22.7453393779718,"50015"
"50023",26.138904346968,"50007"
"50023",27.9755844990422,"50005"
"50023",31.2942954825354,"50001"
"50023",42.1058944547687,"50019"
"50023",42.9672409143459,"50011"
"50023",47.4623863278644,"50027"
"50023",49.8398235625132,"50013"
"50023",52.489221297137,"50021"
"50023",53.1928893188856,"50009"
"50023",88.3117780761005,"50025"
"50023",89.2498895829726,"50003"
"50025",20.1166502926135,"50003"
"50025",41.1772708844074,"50027"
"50025",43.3288434711533,"50021"
"50025",71.5286348833161,"50017"
"50025",74.4264623031258,"50001"
"50025",88.3117780761005,"50023"
"50025",102.51852683614,"50007"
"50025",105.927018506485,"50005"
"50025",110.918838473728,"50015"
"50025",127.902940004107,"50013"
"50025",128.490682939026,"50019"
"50025",128.855006667911,"50009"
"50025",128.859779702647,"50011"
"50027",22.3613465928066,"50021"
"50027",30.7499386935463,"50017"
"50027",41.1037652726979,"50001"
"50027",41.1772708844074,"50025"
"50027",46.2840917177542,"50003"
"50027",47.4623863278644,"50023"
"50027",64.8128789974425,"50007"
"50027",65.3402440483004,"50005"
"50027",70.1931351351132,"50015"
"50027",87.3337345426672,"50019"
"50027",89.2046218356597,"50011"
"50027",89.2823150590773,"50009"
"50027",90.9167688588883,"50013"
